"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","MRT","Mauritania","2022","2022",16,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","TKL","Tokelau","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","LVA","Latvia","2022","2022",13,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","STP","Sao Tome and Principe","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","SLE","Sierra Leone","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","SXM","Sint Maarten (Dutch part)","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","PRY","Paraguay","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","TCA","Turks and Caicos Islands","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","CRI","Costa Rica","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","VEN","Venezuela (Bolivarian Republic of)","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","MYS","Malaysia","2016","2016",15,,
